MovieID	IDSubtitleFile	SubLanguageID	IDSubtitle	SubActualCD	SubSumCD	SubFormat	MovieName	MovieYear
3893	129442	eng	95422	1	1	srt	Chuet sik san tau	2001
3894	111753	eng	83711	1	1	srt	Brokedown Palace	1999
3895	261905	eng	197861	1	1	srt	White Palace	1990
3896	87123	eng	67371	1	2	srt	The Million Dollar Hotel	2000
3898	1952216760	eng	3585848	1	1	srt	Eulogy	2004
3899	1951887959	eng	3299186	1	1	srt	Fantômas - À l'ombre de la guillotine	1913
3900	55256	eng	44212	1	1	srt	Three Days of the Condor	1975
3902	1952804605	eng	4127959	1	1	srt	Mongoland	2001
3903	207311	eng	152030	1	1	srt	Intacto	2001
3904	104058	eng	78618	1	2	srt	Just Cause	1995
3905	285509	eng	217176	1	1	srt	Sun ying hong boon sik	1994
3906	22835	eng	20079	1	1	srt	Captain Corelli's Mandolin	2001
3909	1951694495	eng	3147560	1	1	srt	A Chorus Line	1985
3910	93081	eng	71480	1	2	srt	Clash of the Titans	1981
3912	46188	eng	37962	1	1	srt	Enigma	2001
3915	109511	eng	82290	1	2	srt	20 30 40	2004
3916	114069	eng	85243	1	1	srt	Fantomas contre Scotland Yard	1967
3917	54019	eng	43335	1	1	srt	Jackass: The Movie	2002
3918	1952173112	eng	3548516	1	1	srt	Stardust Memories	1980
3919	1952080290	eng	3466210	1	1	srt	Alaska: Spirit of the Wild	1997
3921	97293	eng	74303	1	1	srt	Crazy/Beautiful	2001
3922	1952363942	eng	3710572	1	1	srt	Hey Arnold! The Movie	2002
3923	110422	eng	82863	1	1	srt	From Dusk Till Dawn 2: Texas Blood Money	1999
3924	68872	eng	54360	1	2	srt	"60 Minutes"	1968
3925	110710	eng	83032	1	1	srt	Nicotina	2003
3926	109272	eng	82130	1	2	srt	Paris, Texas	1984
3927	136948	eng	100274	6	14	srt	Rurôni Kenshin: Ishin shishi e no Requiem	1997
3928	1952003574	eng	3396543	1	1	srt	Stauffenberg	2004
3929	271948	eng	206532	1	1	srt	Boa vs. Python	2004
3930	319679	eng	241512	1	1	srt	Fantômas se déchaîne	1965
3931	1952859783	eng	4178449	1	1	srt	The Blue Bird	1940
3932	283182	eng	215493	1	2	srt	Debiruman	2004
3933	206111	eng	151125	1	1	srt	Soylent Green	1973
3934	120238	eng	89309	1	1	srt	Don Juan DeMarco	1994
3935	22105	eng	19508	1	1	srt	Cats & Dogs	2001
3938	204004	eng	149486	1	1	srt	Ruthless People	1986
3939	26906	eng	23318	1	2	srt	The Deer Hunter	1978
3940	1951622407	eng	3092812	1	1	srt	A mi madre le gustan las mujeres	2002
3941	143913	eng	104862	1	1	srt	Jing wu men	1972
3942	49333	eng	40132	1	2	srt	Carlito's Way	1993
3943	33049	eng	28079	1	1	srt	The Caveman's Valentine	2001
3944	40558	eng	33756	1	2	srt	Titus	1999
3945	1951961136	eng	3359965	1	1	srt	Daisy Miller	1974
3946	1952460816	eng	3799712	1	1	srt	Guest House Paradiso	1999
3949	281690	eng	214390	1	1	srt	One Point O	2004
3950	68045	eng	53730	1	1	srt	Demonlover	2002
3951	1952171112	eng	3546644	1	1	srt	Return to Departure: The Biography of a Painting or Watching a Pigment Dry and other Realisms	1986
3952	94194	eng	72256	1	1	srt	Barbershop 2: Back in Business	2004
3953	46027	eng	37848	1	1	srt	The Return of the Pink Panther	1975
3954	1952363140	eng	3709852	1	1	srt	The Prophecy II	1998
3955	179742	eng	130684	1	1	srt	The Glimmer Man	1996
3956	1951671637	eng	3130641	1	1	srt	Please Don't Eat the Daisies	1960
3957	1952354978	eng	3702625	1	1	srt	Children On Their Birthdays	2002
3958	283147	eng	215471	1	2	srt	Wong Fei Hung: Chi tit gai dau neung gung	1993
3959	1952259987	eng	3622185	1	1	srt	Dobro pozhalovat, ili postoronnim vkhod vospreshchyon	1964
3960	46252	eng	38010	1	1	srt	3-4x juugatsu	1990
3961	51157	eng	41457	1	1	srt	The Gathering Storm	2002
3962	213930	eng	157060	1	2	srt	Interiors	1978
3963	179254	eng	130315	1	2	srt	Farinelli	1994
3965	110413	eng	82856	1	1	srt	Il postino	1994
3966	1952395968	eng	3740130	1	1	srt	Owning Mahowny	2003
3968	1951850477	eng	3268780	1	2	srt	Insomnia	2002
3970	66891	eng	52851	1	1	srt	Home Alone	1990
3972	23211	eng	20355	1	1	srt	Italiensk for begyndere	2000
3973	74602	eng	58481	1	1	srt	Little Nicky	2000
3974	29319	eng	25156	1	1	srt	Birthday Girl	2001
3975	32256	eng	27460	1	2	srt	Yi ge dou bu neng shao	1999
3978	111693	eng	83674	1	2	srt	Predator 2	1990
3980	77587	eng	60512	1	1	srt	Chain Reaction	1996
3981	129783	eng	95628	1	2	srt	Spalovac mrtvol	1968
3982	176453	eng	128220	1	1	srt	Do You Believe in Miracles? The Story of the 1980 U.S. Hockey Team	2001
3983	141544	eng	103235	1	2	srt	A Simple Plan	1998
3984	233682	eng	174064	1	1	srt	Sora-te baka ichidai	1977
3985	135542	eng	99381	1	1	srt	Rambo: First Blood Part II	1985
3986	26947	eng	23353	1	1	srt	O	2001
3987	80908	eng	62882	1	1	srt	Neko no ongaeshi	2002
3989	172085	eng	124901	1	1	srt	Rivelazioni di un maniaco sessuale al capo della squadra mobile	1972
3990	20292	eng	17924	1	1	srt	House on Haunted Hill	1999
3991	76861	eng	60009	1	1	srt	The Story of Us	1999
3992	64478	eng	51115	1	2	srt	Gods and Generals	2003
3994	1951659227	eng	3121767	1	1	srt	A Night at the Roxbury	1998
3996	134363	eng	98563	1	1	srt	Ice Princess	2005
3999	21818	eng	19289	1	1	srt	The Mexican	2001
4000	214091	eng	157216	1	1	srt	Crimes and Misdemeanors	1989
4001	154799	eng	113771	1	1	srt	Practical Magic	1998
4002	115168	eng	85935	1	1	srt	Yeonae sosheol	2002
4003	1952271421	eng	3632363	1	1	srt	Virtuosity	1995
4005	46182	eng	37957	1	1	srt	Autumn in New York	2000
4008	62261	eng	49461	1	1	srt	Quills	2000
4009	46369	eng	38100	1	1	srt	The Princess Diaries	2001
4010	32584	eng	27716	1	1	srt	Carrie	1976
4011	161303	eng	118690	1	1	srt	Uccellacci e uccellini	1966
4013	23766	eng	20774	1	1	srt	Ging chat goo si	1985
4014	58060	eng	46407	1	2	srt	Dolls	2002
4015	1952702359	eng	4027846	1	1	srt	Christmas Vacation	1989
4017	286538	eng	217931	1	1	srt	Street Fighter	1994
4018	34017	eng	28781	1	1	srt	Legends of the Fall	1994
4019	56528	eng	45216	1	1	srt	Deathwatch	2002
4021	135219	eng	99171	1	1	srt	Nina	2004
4023	257383	eng	194033	1	2	srt	State of Grace	1990
4024	79563	eng	61969	1	1	srt	Spy Kids 3-D: Game Over	2003
4026	94587	eng	72562	1	1	srt	Paura nella citta dei morti viventi	1980
4028	68348	eng	53961	1	2	srt	Tasogare Seibei	2002
4030	149840	eng	109832	1	1	srt	Tokyo Eyes	1998
4033	96130	eng	73542	1	1	srt	Imagining Argentina	2003
4034	68357	eng	53968	1	1	srt	Just Married	2003
4035	1952695834	eng	4021604	1	1	srt	Dark Star	1974
4038	108635	eng	81720	1	2	srt	Salem's Lot	1979
4041	84033	eng	65216	1	1	srt	Am zin	1999
4043	65279	eng	51707	1	2	srt	Head of State	2003
4044	50856	eng	41229	1	1	srt	Bats	1999
4045	262476	eng	198323	1	2	srt	Rang-e khoda	1999
4048	96630	eng	73905	1	1	srt	Tredje vågen, Den	2003
4049	128669	eng	94902	1	2	srt	1492: Conquest of Paradise	1992
4051	112952	eng	84505	1	1	srt	Star Trek VI: The Undiscovered Country	1991
4052	1951709289	eng	3159408	1	2	srt	Only the Strong	1993
4053	73527	eng	57729	1	2	srt	The Sleeping Dictionary	2003
4054	140144	eng	102296	1	1	srt	Inside Deep Throat	2005
4055	89258	eng	68866	1	1	srt	Aleksandr Nevskiy	1938
4058	155972	eng	114658	1	1	srt	The Second Renaissance Part II	2003
4059	171135	eng	124186	1	1	srt	Xun qiang	2002
4060	209485	eng	153660	1	1	srt	Teorema	1968
4061	193253	eng	141103	1	2	srt	Nae maeumui punggeum	1998
4063	52761	eng	42614	1	1	srt	The China Syndrome	1979
4064	308035	eng	233105	2	2	srt	I Love Trouble	1994
4065	74897	eng	58664	1	1	srt	Rugrats Go Wild!	2003
4066	75429	eng	59012	1	1	srt	Midnight Run	1988
4067	139562	eng	101925	1	1	srt	My Summer of Love	2004
4069	21126	eng	18689	1	1	srt	Speed	1994
4070	1952088914	eng	3474119	1	1	srt	The Hours	2002
4071	74158	eng	58207	1	2	srt	Confidence	2003
4072	50466	eng	40930	1	1	srt	Rocky	1976
4073	91852	eng	70625	1	2	srt	Miracle	2004
4074	1951623394	eng	3093713	1	1	srt	Tremors II: Aftershocks	1996
4077	67224	eng	53106	1	1	srt	Da zui xia	1966
4078	94929	eng	72800	1	1	srt	Adéla jeste nevecerela	1977
4081	182875	eng	133087	1	1	srt	Hud	1963
4082	104739	eng	79113	1	2	srt	The Karate Kid, Part II	1986
4085	268848	eng	204248	1	1	srt	Uzumaki	2000
4086	45336	eng	37345	1	1	srt	Duck Soup	1933
4087	233932	eng	174265	1	1	srt	Lady Jane	1986
4088	171321	eng	124323	1	1	srt	Shi di chu ma	1980
4090	45768	eng	37655	1	2	srt	La vita e bella	1997
4091	184707	eng	134472	1	1	srt	Primal Fear	1996
4092	32349	eng	27528	1	1	srt	The Pest	1997
4093	182287	eng	132637	1	1	srt	Bat sei ching mai	2001
4096	75875	eng	59324	1	1	srt	Rokugatsu no hebi	2002
4097	64657	eng	51247	1	1	srt	The Real Cancun	2003
4099	231671	eng	172495	1	1	srt	Outro Lado da Rua, O	2004
4100	102980	eng	77898	1	2	srt	Blown Away	1994
4101	34424	eng	29094	1	2	srt	Superman	1978
4102	112448	eng	84143	1	2	srt	Presumed Innocent	1990
4103	85996	eng	66604	1	1	srt	The Bells of St. Mary's	1945
4104	25281	eng	22007	1	1	srt	Maverick	1994
4105	129504	eng	95452	1	1	srt	Cabinet des Dr. Caligari., Das	1920
4106	1952171747	eng	3547277	1	1	srt	Witchcraft 13: Blood of the Chosen	2006
4108	96650	eng	73922	1	1	srt	Starsky & Hutch	2004
4110	73492	eng	57704	1	2	srt	The Dirty Dozen	1967
4113	280830	eng	213659	1	2	srt	Scary Movie	2000
4114	1952168653	eng	3544635	1	1	srt	Tube	2003
4115	85182	eng	66049	1	1	srt	Nekromantik 2	1991
4116	85625	eng	66349	1	2	srt	Death Becomes Her	1992
4117	1951712406	eng	3161727	1	1	srt	Dick	1999
4119	20226	eng	17861	1	1	srt	Elizabeth	1998
4120	82379	eng	63940	1	1	srt	Shane	1953
4121	1951711708	eng	3161143	1	1	srt	Zapomenuté svetlo	1996
4122	69088	eng	54528	1	1	srt	Labyrinth	1986
4123	1951684924	eng	3140446	1	1	srt	La folie des grandeurs	1971
4124	1951738036	eng	3180951	1	3	srt	JFK	1991
4127	273178	eng	207481	1	1	srt	The Villain	1979
4131	1952857579	eng	4176523	1	1	srt	The Pillow Book	1996
4132	78093	eng	60888	1	2	srt	The Fighting Temptations	2003
4135	74749	eng	58552	1	1	srt	Stalag 17	1953
4136	76238	eng	59583	1	3	srt	One Fine Day	1996
4138	1952851986	eng	4171178	1	1	srt	Perfect Strangers	2001
4140	316578	eng	239257	1	2	srt	Waterparks 2005	2005
4142	21797	eng	19273	1	2	srt	Hannibal	2001
4143	253789	eng	191129	1	1	srt	Chiklo gouyeung	1992
4144	24807	eng	21611	1	1	srt	Recess: School's Out	2001
4145	45208	eng	37246	1	1	srt	Air Force One	1997
4147	161823	eng	118998	1	1	srt	Les parapluies de Cherbourg	1964
4148	31992	eng	27276	1	1	srt	Dead or Alive: Hanzaisha	1999
4149	86043	eng	66645	1	2	srt	Dragon Head	2003
4150	56107	eng	44902	1	1	srt	Babe	1995
4152	99433	eng	75591	1	1	srt	Gentlemen Prefer Blondes	1953
4153	87218	eng	67440	1	1	srt	The Deep End of the Ocean	1999
4154	77179	eng	60214	1	2	srt	Krieger und die Kaiserin, Der	2000
4157	94062	eng	72160	1	1	srt	Fimfárum Jana Wericha	2002
4158	1952171321	eng	3546853	1	1	srt	Larry-Boy! And the Fib from Outer Space!	1997
4159	119221	eng	88609	1	2	srt	The Pledge	2001
4160	1952421462	eng	3763430	1	1	srt	Sarah Brightman: The Harem World Tour - Live From Las Vegas	2004
4162	1952171320	eng	3546852	1	1	srt	In Sickness and in Health	1992
4163	38349	eng	32066	1	1	srt	Raising Arizona	1987
4164	149489	eng	109532	1	1	srt	Cliffhanger	1993
4165	20222	eng	17857	1	1	srt	Edtv	1999
4166	30142	eng	25780	1	1	srt	Blinkende lygter	2000
4167	114961	eng	85801	1	3	srt	Sneakers	1992
4168	1952177996	eng	3552779	1	1	srt	Funeral in Berlin	1966
4169	1951906500	eng	3313526	1	1	srt	One True Thing	1998
4171	2583	eng	2115	1	1	srt	Contempt	1963
4172	157316	eng	115678	1	1	srt	Hollywood Homicide	2003
4175	105055	eng	79316	1	1	srt	Ginger Snaps Back: The Beginning	2004
4176	68112	eng	53779	1	2	srt	The Secret Garden	1993
4177	236773	eng	176582	1	1	srt	Snowfever	2004
4179	118891	eng	88371	1	1	srt	Oseam	2003
4180	1952120062	eng	3502517	1	1	srt	American Ninja	1985
4181	1952141549	eng	3521756	1	1	srt	The Replacements	2000
4183	266313	eng	201955	1	1	srt	Bio Zombie	1998
4184	224032	eng	166553	1	1	srt	Fei hap siu baak lung	2004
4186	26973	eng	23378	1	1	srt	Ringu 0: Basudei	2000
4187	37232	eng	31187	1	1	srt	Maximum Risk	1996
4188	68670	eng	54200	1	1	srt	Doctor Sleep	2002
4191	111952	eng	83842	1	2	srt	Bait	2000
4192	284661	eng	216568	1	1	srt	Baak nin hiu gap	2003
4197	98188	eng	74872	1	1	srt	Against the Ropes	2004
4198	281920	eng	214571	1	1	srt	Double zéro	2004
4199	1952073804	eng	3460225	1	1	srt	The Cutting Edge	1992
4200	151657	eng	111342	1	1	srt	The Naked Gun 21/2: The Smell of Fear	1991
4201	1951677560	eng	3134842	1	1	srt	The Mummy	1999
4204	86575	eng	67014	1	1	srt	Ghost World	2001
4205	298951	eng	225907	1	1	srt	Carolina	2003
4209	236008	eng	175961	1	1	srt	9 Songs	2004
4211	1951926353	eng	3331468	1	1	srt	Clerks.	1994
4212	188290	eng	137348	1	1	srt	Eko eko azaraku II	1996
4213	1951704838	eng	3155888	1	2	srt	Monanieba	1984
4214	1951625589	eng	3095565	1	2	srt	The Running Man	1987
4215	192017	eng	140180	1	1	srt	Fong Sai Yuk	1993
4216	116283	eng	86684	1	1	srt	The Country Girl	1954
4217	91296	eng	70261	1	1	srt	2 ryk og 1 aflevering	2003
4221	1952467936	eng	3806219	1	1	srt	Drop Zone	1994
4227	109987	eng	82579	1	1	srt	The Ghosts of Edendale	2003
4230	72394	eng	56921	1	1	srt	All That Money Can Buy	1941
4232	48633	eng	39638	1	2	srt	Bomnaleun ganda	2001
4233	44441	eng	36647	1	1	srt	Avenging Angelo	2002
4234	100783	eng	76501	1	1	srt	Red Sonja	1985
4235	285806	eng	217389	1	1	srt	Shôgun Iemitsu no ranshin - Gekitotsu	1989
4238	39619	eng	33043	1	1	srt	The Flintstones	1994
4239	142634	eng	104018	1	2	srt	Indecent Proposal	1993
4241	156835	eng	115337	1	1	srt	Mortal Kombat	1995
4242	1951717683	eng	3165872	1	1	srt	Hibernatus	1969
4243	1951974968	eng	3371732	1	2	srt	Star Trek: Strategic Operations Simulator	1983
4244	87502	eng	67636	1	2	srt	Pido nunmuldo eobshi	2002
4245	284228	eng	216258	1	1	srt	Yu guanyin	2003
4246	180974	eng	131607	1	2	srt	Gettysburg	1993
4249	42181	eng	34957	1	1	srt	Boys and Girls	2000
4251	128873	eng	95051	1	1	srt	Christine	1983
4253	102608	eng	77639	1	1	srt	The Exorcist III	1990
4254	1952492967	eng	3829815	1	1	srt	Flesh and Bone	1993
4255	134386	eng	98586	1	1	srt	Snow Falling on Cedars	1999
4256	279086	eng	212195	1	1	srt	The Out-of-Towners	1970
4257	88614	eng	68409	1	3	srt	Sense and Sensibility	1995
4259	203650	eng	149231	1	1	srt	"Medea"	2005
4260	190522	eng	139063	1	1	srt	Himmelfall	2002
4262	185903	eng	135425	1	1	srt	Inside the Real Coyote Ugly	2004
4265	150452	eng	110337	1	1	srt	Mui du du xanh	1993
4268	42784	eng	35431	1	1	srt	The Adventures of Baron Munchausen	1988
4269	1951629342	eng	3098422	1	1	srt	Body of Evidence	1993
4270	46565	eng	38248	1	1	srt	The Right Stuff	1983
4271	54273	eng	43523	1	1	srt	Empire Records	1995
4273	78361	eng	61104	1	1	srt	Drôle de drame ou L'étrange aventure de Docteur Molyneux	1937
4274	232088	eng	172803	1	1	srt	Pavement	2002
4275	1952453105	eng	3792585	1	1	srt	Major League	1989
4276	68343	eng	53957	1	1	srt	Better Luck Tomorrow	2002
4277	139311	eng	101763	1	2	srt	The Mask	1994
4278	39031	eng	32591	1	2	srt	E.T.: The Extra-Terrestrial	1982
4279	284736	eng	216628	1	2	srt	Lin shi rong	1979
4280	196933	eng	143933	1	2	srt	Flesh+Blood	1985
4281	1951857551	eng	3274747	1	1	srt	Thunderheart	1992
4286	112104	eng	83927	1	1	srt	Reconstruction	2003
4287	60455	eng	48110	1	1	srt	All That Jazz	1979
4288	282829	eng	215250	1	2	srt	Pacte des loups - Les coulisses du tournage, Le	2001
4289	128157	eng	94539	1	1	srt	Suwingu garuzu	2004
4290	84286	eng	65408	1	2	srt	Prey for Rock & Roll	2003
4293	175745	eng	127693	1	1	srt	Flightplan	2005
4294	136779	eng	100160	1	1	srt	The Wedding Date	2005
4295	30491	eng	26056	1	1	srt	Elling	2001
4297	96069	eng	73496	1	1	srt	Skenbart - en film om tåg	2003
4300	236871	eng	176665	1	2	srt	Straw Dogs	1971
4301	104592	eng	79024	1	1	srt	Saved!	2004
4302	104930	eng	79247	1	3	srt	The Tragedy of Macbeth	1971
4303	68304	eng	53921	1	1	srt	Star Trek: Generations	1994
4304	78708	eng	61343	1	2	srt	Mibu gishi den	2003
4307	254666	eng	191838	1	1	srt	Huang jia shi jie zhi IV: Zhi ji zheng ren	1989
4308	1952364704	eng	3711185	1	1	srt	Kickboxer 2: The Road Back	1991
4310	1951609820	eng	3082484	1	1	srt	The Crow: Salvation	2000
4314	275350	eng	209142	1	1	srt	Freejack	1992
4315	35398	eng	29785	1	2	srt	Grease	1978
4319	57466	eng	45951	1	1	srt	The Philadelphia Story	1940
4321	78592	eng	61260	1	1	srt	My Life Without Me	2003
4324	1952171749	eng	3547279	1	1	srt	Le grand blond avec une chaussure noire	1972
4325	1952309618	eng	3664559	1	1	srt	Uno	2004
4329	1951625575	eng	3095555	1	2	srt	Dilwale Dulhania Le Jayenge	1995
4330	114606	eng	85556	1	1	srt	Babylon 5: A Call to Arms	1999
4332	1952882432	eng	4198643	1	1	srt	Powder	1995
4335	1951650293	eng	3115216	1	2	srt	Shu dan long wei	1995
4336	258767	eng	195198	1	1	srt	The Bridge at Remagen	1969
4338	105094	eng	79349	1	1	srt	A Guy Thing	2003
4339	52630	eng	42509	1	1	srt	Mifunes sidste sang	1999
4340	1951684898	eng	3140423	1	1	srt	The X Files	1998
4342	87820	eng	67866	1	1	srt	Harley Davidson and the Marlboro Man	1991
4343	119778	eng	88989	1	1	srt	Geschichte vom weinenden Kamel, Die	2003
4345	133774	eng	98216	1	1	srt	Poltergeist	1982
4346	99559	eng	75689	1	1	srt	81/2	1963
4347	36426	eng	30552	1	1	srt	Bean	1997
4349	42786	eng	35433	1	1	srt	Dip huet seung hung	1989
4352	108969	eng	81932	1	1	srt	Ryeong	2004
4354	1952017519	eng	3409262	1	1	srt	The Three Musketeers	1993
4355	1951866876	eng	3282100	1	1	srt	Erik the Viking	1989
4358	63192	eng	50144	1	1	srt	Atlantis: Milo's Return	2003
4359	75796	eng	59286	1	1	srt	Tian xia wu shuang	2002
4360	32262	eng	27464	1	2	srt	Jing ke ci qin wang	1999
4361	1951858329	eng	3275365	1	1	srt	Rasuto ran: Ai to uragiri no hyaku-oku en - shissô Feraari 250 GTO	1991
4363	1952723779	eng	4052357	1	1	srt	The Dunwich Horror	1970
4364	20634	eng	18223	1	1	srt	Any Given Sunday	1999
4367	20347	eng	17978	1	1	srt	On Deadly Ground	1994
4368	1951738828	eng	3181626	1	1	srt	Neighbors	1981
4369	143604	eng	104666	1	1	srt	The Holy Mountain	1973
4370	188777	eng	137735	1	1	srt	WCW/NWO Superstar Series: Diamond Dallas Page - Feel the Bang!	1998
4372	1952851437	eng	4170648	1	1	srt	Bubchen	1968
4373	1952386607	eng	3731511	1	1	srt	The Visual Bible: The Gospel of John	2003
4374	229020	eng	170526	1	1	srt	3:10 to Yuma	1957
4376	176315	eng	128116	1	1	srt	Pee-wee's Big Adventure	1985
4377	1951706813	eng	3157446	1	2	srt	Cocktail	1988
4378	114218	eng	85327	1	1	srt	Wimbledon	2004
4379	197519	eng	144402	1	1	srt	Choseung-dal-gwa bam-bae	2003
4381	257814	eng	194386	1	1	srt	Foutaises	1989
4382	1952842903	eng	4162844	1	1	srt	The Hound of the Baskervilles	1939
4383	68655	eng	54190	1	1	srt	The Bone Snatcher	2003
4384	1951631146	eng	3099801	1	1	srt	El espiritu de la colmena	1973
4385	1951986815	eng	3381725	1	1	srt	The French Lieutenant's Woman	1981
4386	128972	eng	95116	1	1	srt	"The Phil Silvers Show"	1955
4388	1952347633	eng	3696239	1	3	srt	"Dinotopia"	2002
4389	1951653253	eng	3117310	1	1	srt	The Ladykillers	1955
4390	231831	eng	172609	1	1	srt	Szerelem	1971
4391	121101	eng	89877	1	1	srt	Folle embellie	2004
4393	96266	eng	73648	1	1	srt	Kdo chce zabít Jessii	1966
4395	40779	eng	33940	1	1	srt	Ed Wood	1994
4396	84635	eng	65653	1	1	srt	Choses secretes	2002
4397	122562	eng	90955	1	1	srt	A Better Way to Die	2000
4398	1951891771	eng	3302144	1	1	srt	Single White Female	1992
4399	30167	eng	25798	1	1	srt	The Nutty Professor	1996
4400	146002	eng	106415	1	1	srt	Look Who's Talking	1989
4401	131622	eng	96806	1	2	srt	7p., cuis., s. de b., ... a saisir	1984
4404	52589	eng	42480	1	1	srt	Gohatto	1999
4406	38606	eng	32268	1	1	srt	Vsade same zvonceky	1996
4407	1951674022	eng	3132314	1	1	srt	Slamený klobouk	1971
4408	55780	eng	44643	1	1	srt	The Prophecy	1995
4415	47661	eng	39020	1	1	srt	Race to Space	2001
4417	140332	eng	102425	1	1	srt	To Sir, with Love II	1996
4418	276221	eng	209806	1	2	srt	55 Days at Peking	1963
4420	214485	eng	157582	1	1	srt	That '70s Show	1998
4423	134997	eng	99007	1	1	srt	The Night Flier	1997
4425	98685	eng	75157	1	1	srt	Speed 2: Cruise Control	1997
4427	285214	eng	216968	1	1	srt	Jie zi zhan shi	1991
4428	140428	eng	102489	1	1	srt	Once Were Warriors	1994
4429	75643	eng	59175	1	1	srt	Earth vs. the Spider	2001
4431	110248	eng	82758	1	1	srt	Play It Again, Sam	1972
4432	28569	eng	24615	1	1	srt	Les visiteurs	1993
4435	184370	eng	134208	1	2	srt	Mission: Impossible	1996
4436	244393	eng	183226	1	1	srt	Dragonheart: A New Beginning	2000
4437	50489	eng	40948	1	1	srt	Stealing Harvard	2002
4438	78677	eng	61317	1	2	srt	Bring It on Again	2004
4439	40973	eng	34078	1	1	srt	The Importance of Being Earnest	2002
4440	127929	eng	94381	1	1	srt	The Big Store	1941
4441	1951978846	eng	3375082	1	1	srt	Wallace & Gromit in The Wrong Trousers	1993
4443	65431	eng	51813	1	1	srt	Bloody Sunday	2002
4444	268831	eng	204233	1	1	srt	Le diner de cons	1998
4446	66184	eng	52337	1	2	srt	Asoka	2001
4447	1952646609	eng	3974683	1	1	srt	Gothic	1986
4448	142623	eng	104010	1	2	srt	Dominion: Prequel to the Exorcist	2005
4450	199998	eng	146302	1	1	srt	Beauty and the Beast: The Enchanted Christmas	1997
4451	69544	eng	54881	1	1	srt	The Master of Disguise	2002
4452	111215	eng	83370	1	1	srt	Juet sai ho bun	2004
4454	1952151674	eng	3530602	1	1	srt	Firestarter 2: Rekindled	2002
4457	118984	eng	88443	1	2	srt	Fyra nyanser av brunt	2004
4459	120471	eng	89465	1	1	srt	Highlander III: The Sorcerer	1994
4460	106827	eng	80475	1	1	srt	Thoughtcrimes	2003
4461	68166	eng	53812	1	1	srt	The Third Man	1949
4462	270012	eng	205145	1	1	srt	Hard Times	1975
4463	1951665558	eng	3126527	1	1	srt	Summer Rental	1985
4465	148611	eng	108774	1	1	srt	The Glass House	2001
4466	1952265656	eng	3627245	1	1	srt	George and the Dragon	2004
4467	208380	eng	152841	1	1	srt	Eneste ene, Den	1999
4468	1951620474	eng	3091258	1	1	srt	Clowns, I	1971
4470	131992	eng	97072	1	2	srt	The Bad and the Beautiful	1952
4471	271278	eng	206016	1	1	srt	Entrapment	1999
4473	227000	eng	168861	1	2	srt	Fiore delle mille e una notte, Il	1974
4475	25053	eng	21824	1	1	srt	Miss Congeniality	2000
4476	1952171196	eng	3546728	1	1	srt	The Evil That Men Do	1984
4477	196185	eng	143360	1	1	srt	Life as a House	2001
4478	67703	eng	53480	1	1	srt	Kissing Jessica Stein	2001
4479	244771	eng	183524	1	1	srt	7 Grandmasters	1978
4481	84044	eng	65224	1	2	srt	Out of Sight	1998
4483	1951662908	eng	3124628	1	1	srt	Wallace and Gromit in A Close Shave	1995
4484	1951675375	eng	3133277	1	2	srt	The Searchers	1956
4486	29085	eng	24975	1	2	srt	La pianiste	2001
4488	1952751781	eng	4078710	1	1	srt	Fjols til fjells	1957
